date,time,station,temp_diff,lat,lon
2023-06-01,03:00:00,15,0.6900000000000013,41.620535697239,-0.8768892738929818
2023-06-01,03:00:00,16,0.8450000000000024,41.64816742996207,-0.8217665832266002
2023-06-01,03:00:00,17,0.6900000000000013,41.67687301712392,-0.8564575555402794
2023-06-01,03:00:00,18,-0.14199999999999946,41.692922218096314,-0.8662501527537109
2023-06-01,03:00:00,19,0.0,41.595974765774855,-0.9486146786341302
2023-06-01,03:00:00,20,0.8049999999999997,41.619012070652786,-0.8998956924931766
2023-06-01,03:00:00,21,0.5,41.6350774225189,-0.8579681689785305
2023-06-01,04:00:00,1,2.344999999999999,41.65385782771529,-0.8762584411019845
2023-06-01,04:00:00,2,1.8349999999999973,41.649671495183284,-0.8848547529188722
2023-06-01,04:00:00,3,0.9749999999999979,41.66026936459848,-0.8716983771368628
2023-06-01,04:00:00,4,1.855999999999998,41.6460832879269,-0.9002917531183346
2023-06-01,04:00:00,5,1.9149999999999991,41.65050778737983,-0.9049374051902781
2023-06-01,04:00:00,6,1.950999999999997,41.660805673333115,-0.9044011411914769
2023-06-01,04:00:00,7,0.5239999999999974,41.66874763459151,-0.9131217444768837
2023-06-01,04:00:00,8,1.570999999999998,41.67676631433166,-0.8891352863981845
2023-06-01,04:00:00,9,0.9279999999999973,41.64105243127356,-0.8631685778273825
2023-06-01,04:00:00,10,1.3329999999999984,41.63346937025053,-0.8821917523182508
2023-06-01,04:00:00,11,1.1049999999999969,41.634344702300446,-0.8960014370988564
2023-06-01,04:00:00,12,1.379999999999999,41.6517029997013,-0.9274207569979358
2023-06-01,04:00:00,13,1.046999999999997,41.63925273463477,-0.9424645939808739
2023-06-01,04:00:00,14,1.1429999999999971,41.621069458508344,-0.9347764600002753
2023-06-01,04:00:00,15,0.9519999999999982,41.620535697239,-0.8768892738929818
2023-06-01,04:00:00,16,1.1849999999999987,41.64816742996207,-0.8217665832266002
2023-06-01,04:00:00,17,1.0,41.67687301712392,-0.8564575555402794
2023-06-01,04:00:00,18,0.07099999999999795,41.692922218096314,-0.8662501527537109
2023-06-01,04:00:00,19,0.0,41.595974765774855,-0.9486146786341302
2023-06-01,04:00:00,20,0.8049999999999997,41.619012070652786,-0.8998956924931766
2023-06-01,04:00:00,21,0.8569999999999993,41.6350774225189,-0.8579681689785305
2023-06-01,05:00:00,1,2.1140000000000008,41.65385782771529,-0.8762584411019845
2023-06-01,05:00:00,2,1.7339999999999982,41.649671495183284,-0.8848547529188722
2023-06-01,05:00:00,3,0.6539999999999999,41.66026936459848,-0.8716983771368628
2023-06-01,05:00:00,4,1.5719999999999992,41.6460832879269,-0.9002917531183346
2023-06-01,05:00:00,5,1.6439999999999984,41.65050778737983,-0.9049374051902781
2023-06-01,05:00:00,6,1.8329999999999984,41.660805673333115,-0.9044011411914769
2023-06-01,05:00:00,7,0.3819999999999979,41.66874763459151,-0.9131217444768837
2023-06-01,05:00:00,8,1.2629999999999981,41.67676631433166,-0.8891352863981845
2023-06-01,05:00:00,9,0.9289999999999985,41.64105243127356,-0.8631685778273825
2023-06-01,05:00:00,10,1.2149999999999999,41.63346937025053,-0.8821917523182508
2023-06-01,05:00:00,11,1.0440000000000005,41.634344702300446,-0.8960014370988564
2023-06-01,05:00:00,12,1.0479999999999983,41.6517029997013,-0.9274207569979358
2023-06-01,05:00:00,13,0.8099999999999987,41.63925273463477,-0.9424645939808739
2023-06-01,05:00:00,14,1.166999999999998,41.621069458508344,-0.9347764600002753
2023-06-01,05:00:00,15,0.7629999999999981,41.620535697239,-0.8768892738929818
2023-06-01,05:00:00,16,1.1739999999999995,41.64816742996207,-0.8217665832266002
2023-06-01,05:00:00,17,0.620000000000001,41.67687301712392,-0.8564575555402794
2023-06-01,05:00:00,18,0.16699999999999804,41.692922218096314,-0.8662501527537109
2023-06-01,05:00:00,19,0.0,41.595974765774855,-0.9486146786341302
2023-06-01,05:00:00,20,0.5240000000000009,41.619012070652786,-0.8998956924931766
2023-06-01,05:00:00,21,0.7149999999999999,41.6350774225189,-0.8579681689785305
2023-06-01,06:00:00,1,1.815999999999999,41.65385782771529,-0.8762584411019845
2023-06-01,06:00:00,2,1.1759999999999984,41.649671495183284,-0.8848547529188722
2023-06-01,06:00:00,3,0.3559999999999981,41.66026936459848,-0.8716983771368628
2023-06-01,06:00:00,4,1.1439999999999984,41.6460832879269,-0.9002917531183346
2023-06-01,06:00:00,5,1.565999999999999,41.65050778737983,-0.9049374051902781
2023-06-01,06:00:00,6,1.8099999999999987,41.660805673333115,-0.9044011411914769
2023-06-01,06:00:00,7,0.35800000000000054,41.66874763459151,-0.9131217444768837
2023-06-01,06:00:00,8,1.120000000000001,41.67676631433166,-0.8891352863981845
2023-06-01,06:00:00,9,0.5719999999999992,41.64105243127356,-0.8631685778273825
2023-06-01,06:00:00,10,0.9299999999999997,41.63346937025053,-0.8821917523182508
2023-06-01,06:00:00,11,0.6159999999999997,41.634344702300446,-0.8960014370988564
2023-06-01,06:00:00,12,0.9059999999999988,41.6517029997013,-0.9274207569979358
2023-06-01,06:00:00,13,0.690999999999999,41.63925273463477,-0.9424645939808739
2023-06-01,06:00:00,14,0.9529999999999994,41.621069458508344,-0.9347764600002753
2023-06-01,06:00:00,15,0.5010000000000012,41.620535697239,-0.8768892738929818
2023-06-01,06:00:00,16,0.8359999999999985,41.64816742996207,-0.8217665832266002
2023-06-01,06:00:00,17,0.4289999999999985,41.67687301712392,-0.8564575555402794
2023-06-01,06:00:00,18,-0.11899999999999977,41.692922218096314,-0.8662501527537109
2023-06-01,06:00:00,19,0.0,41.595974765774855,-0.9486146786341302
2023-06-01,06:00:00,20,0.23600000000000065,41.619012070652786,-0.8998956924931766
2023-06-01,06:00:00,21,0.690999999999999,41.6350774225189,-0.8579681689785305
2023-06-01,07:00:00,1,2.4499999999999993,41.65385782771529,-0.8762584411019845
2023-06-01,07:00:00,2,1.5399999999999991,41.649671495183284,-0.8848547529188722
2023-06-01,07:00:00,3,0.9400000000000013,41.66026936459848,-0.8716983771368628
2023-06-01,07:00:00,4,1.2639999999999993,41.6460832879269,-0.9002917531183346
2023-06-01,07:00:00,5,1.629999999999999,41.65050778737983,-0.9049374051902781
2023-06-01,07:00:00,6,2.0500000000000007,41.660805673333115,-0.9044011411914769
2023-06-01,07:00:00,7,1.1449999999999996,41.66874763459151,-0.9131217444768837
2023-06-01,07:00:00,8,1.3840000000000003,41.67676631433166,-0.8891352863981845
2023-06-01,07:00:00,9,0.4540000000000006,41.64105243127356,-0.8631685778273825
2023-06-01,07:00:00,10,0.8360000000000021,41.63346937025053,-0.8821917523182508
2023-06-01,07:00:00,11,0.6900000000000013,41.634344702300446,-0.8960014370988564
2023-06-01,07:00:00,12,1.1690000000000005,41.6517029997013,-0.9274207569979358
2023-06-01,07:00:00,13,0.9550000000000018,41.63925273463477,-0.9424645939808739
2023-06-01,07:00:00,14,0.8829999999999991,41.621069458508344,-0.9347764600002753
2023-06-01,07:00:00,15,0.8360000000000021,41.620535697239,-0.8768892738929818
2023-06-01,07:00:00,16,0.7699999999999996,41.64816742996207,-0.8217665832266002
2023-06-01,07:00:00,17,0.8120000000000012,41.67687301712392,-0.8564575555402794
2023-06-01,07:00:00,18,0.2629999999999999,41.692922218096314,-0.8662501527537109
2023-06-01,07:00:00,19,0.0,41.595974765774855,-0.9486146786341302
2023-06-01,07:00:00,20,0.2599999999999998,41.619012070652786,-0.8998956924931766
2023-06-01,07:00:00,21,0.8360000000000021,41.6350774225189,-0.8579681689785305
2023-06-01,08:00:00,1,2.176,41.65385782771529,-0.8762584411019845
2023-06-01,08:00:00,2,1.1860000000000017,41.649671495183284,-0.8848547529188722
2023-06-01,08:00:00,3,0.7159999999999993,41.66026936459848,-0.8716983771368628
2023-06-01,08:00:00,4,0.9060000000000006,41.6460832879269,-0.9002917531183346
2023-06-01,08:00:00,5,1.1860000000000017,41.65050778737983,-0.9049374051902781
2023-06-01,08:00:00,6,1.5729999999999986,41.660805673333115,-0.9044011411914769
2023-06-01,08:00:00,7,0.6199999999999992,41.66874763459151,-0.9131217444768837
2023-06-01,08:00:00,8,1.4060000000000006,41.67676631433166,-0.8891352863981845
2023-06-01,08:00:00,9,0.4770000000000003,41.64105243127356,-0.8631685778273825
2023-06-01,08:00:00,10,0.572000000000001,41.63346937025053,-0.8821917523182508
2023-06-01,08:00:00,11,0.3260000000000005,41.634344702300446,-0.8960014370988564
2023-06-01,08:00:00,12,0.9539999999999988,41.6517029997013,-0.9274207569979358
2023-06-01,08:00:00,13,0.5489999999999995,41.63925273463477,-0.9424645939808739
2023-06-01,08:00:00,14,0.668000000000001,41.621069458508344,-0.9347764600002753
2023-06-01,08:00:00,15,0.7870000000000008,41.620535697239,-0.8768892738929818
2023-06-01,08:00:00,16,0.6659999999999986,41.64816742996207,-0.8217665832266002
2023-06-01,08:00:00,17,0.6199999999999992,41.67687301712392,-0.8564575555402794
2023-06-01,08:00:00,18,0.23799999999999955,41.692922218096314,-0.8662501527537109
2023-06-01,08:00:00,19,0.0,41.595974765774855,-0.9486146786341302
2023-06-01,08:00:00,20,-0.013999999999999346,41.619012070652786,-0.8998956924931766
2023-06-01,08:00:00,21,0.8579999999999988,41.6350774225189,-0.8579681689785305
2023-06-01,09:00:00,1,1.8399999999999999,41.65385782771529,-0.8762584411019845
2023-06-01,09:00:00,2,0.9400000000000013,41.649671495183284,-0.8848547529188722
2023-06-01,09:00:00,3,0.5100000000000016,41.66026936459848,-0.8716983771368628
2023-06-01,09:00:00,4,0.6440000000000019,41.6460832879269,-0.9002917531183346
2023-06-01,09:00:00,5,0.7300000000000004,41.65050778737983,-0.9049374051902781
2023-06-01,09:00:00,6,1.311,41.660805673333115,-0.9044011411914769
2023-06-01,09:00:00,7,0.33399999999999963,41.66874763459151,-0.9131217444768837
2023-06-01,09:00:00,8,1.120000000000001,41.67676631433166,-0.8891352863981845
2023-06-01,09:00:00,9,0.19100000000000072,41.64105243127356,-0.8631685778273825
2023-06-01,09:00:00,10,0.4529999999999994,41.63346937025053,-0.8821917523182508
2023-06-01,09:00:00,11,0.0,41.634344702300446,-0.8960014370988564
2023-06-01,09:00:00,12,0.5719999999999992,41.6517029997013,-0.9274207569979358
2023-06-01,09:00:00,13,0.33399999999999963,41.63925273463477,-0.9424645939808739
2023-06-01,09:00:00,14,0.4529999999999994,41.621069458508344,-0.9347764600002753
2023-06-01,09:00:00,15,0.4770000000000003,41.620535697239,-0.8768892738929818
2023-06-01,09:00:00,16,0.6000000000000014,41.64816742996207,-0.8217665832266002
2023-06-01,09:00:00,17,0.7149999999999999,41.67687301712392,-0.8564575555402794
2023-06-01,09:00:00,18,0.19100000000000072,41.692922218096314,-0.8662501527537109
2023-06-01,09:00:00,19,0.0,41.595974765774855,-0.9486146786341302
2023-06-01,09:00:00,20,-0.21999999999999886,41.619012070652786,-0.8998956924931766
2023-06-01,09:00:00,21,0.6920000000000002,41.6350774225189,-0.8579681689785305
2023-06-01,10:00:00,1,1.8270000000000017,41.65385782771529,-0.8762584411019845
2023-06-01,10:00:00,2,1.0169999999999995,41.649671495183284,-0.8848547529188722
2023-06-01,10:00:00,3,0.8870000000000005,41.66026936459848,-0.8716983771368628
2023-06-01,10:00:00,4,0.6679999999999993,41.6460832879269,-0.9002917531183346
2023-06-01,10:00:00,5,0.7570000000000014,41.65050778737983,-0.9049374051902781
2023-06-01,10:00:00,6,1.4289999999999985,41.660805673333115,-0.9044011411914769
2023-06-01,10:00:00,7,0.6439999999999984,41.66874763459151,-0.9131217444768837
2023-06-01,10:00:00,8,1.190999999999999,41.67676631433166,-0.8891352863981845
2023-06-01,10:00:00,9,0.1670000000000016,41.64105243127356,-0.8631685778273825
2023-06-01,10:00:00,10,0.28600000000000136,41.63346937025053,-0.8821917523182508
2023-06-01,10:00:00,11,0.4170000000000016,41.634344702300446,-0.8960014370988564
2023-06-01,10:00:00,12,0.786999999999999,41.6517029997013,-0.9274207569979358
2023-06-01,10:00:00,13,0.5010000000000012,41.63925273463477,-0.9424645939808739
2023-06-01,10:00:00,14,0.690999999999999,41.621069458508344,-0.9347764600002753
2023-06-01,10:00:00,15,0.5249999999999986,41.620535697239,-0.8768892738929818
2023-06-01,10:00:00,16,0.4969999999999999,41.64816742996207,-0.8217665832266002
2023-06-01,10:00:00,17,0.7390000000000008,41.67687301712392,-0.8564575555402794
2023-06-01,10:00:00,18,0.3099999999999987,41.692922218096314,-0.8662501527537109
2023-06-01,10:00:00,19,0.0,41.595974765774855,-0.9486146786341302
2023-06-01,10:00:00,20,-0.10299999999999976,41.619012070652786,-0.8998956924931766
2023-06-01,10:00:00,21,0.7149999999999999,41.6350774225189,-0.8579681689785305
2023-06-01,11:00:00,1,1.4589999999999996,41.65385782771529,-0.8762584411019845
2023-06-01,11:00:00,2,0.5990000000000002,41.649671495183284,-0.8848547529188722
2023-06-01,11:00:00,3,0.25900000000000034,41.66026936459848,-0.8716983771368628
2023-06-01,11:00:00,4,0.6660000000000004,41.6460832879269,-0.9002917531183346
2023-06-01,11:00:00,5,0.4789999999999992,41.65050778737983,-0.9049374051902781
2023-06-01,11:00:00,6,1.379999999999999,41.660805673333115,-0.9044011411914769
2023-06-01,11:00:00,7,0.5229999999999997,41.66874763459151,-0.9131217444768837
2023-06-01,11:00:00,8,0.9990000000000023,41.67676631433166,-0.8891352863981845
2023-06-01,11:00:00,9,0.0,41.64105243127356,-0.8631685778273825
2023-06-01,11:00:00,10,0.23799999999999955,41.63346937025053,-0.8821917523182508
2023-06-01,11:00:00,11,0.2989999999999995,41.634344702300446,-0.8960014370988564
2023-06-01,11:00:00,12,1.1900000000000013,41.6517029997013,-0.9274207569979358
2023-06-01,11:00:00,13,0.6660000000000004,41.63925273463477,-0.9424645939808739
2023-06-01,11:00:00,14,0.6660000000000004,41.621069458508344,-0.9347764600002753
2023-06-01,11:00:00,15,0.3569999999999993,41.620535697239,-0.8768892738929818
2023-06-01,11:00:00,16,-0.04100000000000037,41.64816742996207,-0.8217665832266002
2023-06-01,11:00:00,17,0.33300000000000196,41.67687301712392,-0.8564575555402794
2023-06-01,11:00:00,18,0.022999999999999687,41.692922218096314,-0.8662501527537109
2023-06-01,11:00:00,19,0.0,41.595974765774855,-0.9486146786341302
2023-06-01,11:00:00,20,-0.12099999999999866,41.619012070652786,-0.8998956924931766
2023-06-01,11:00:00,21,0.5470000000000006,41.6350774225189,-0.8579681689785305
2023-06-01,12:00:00,1,1.586000000000002,41.65385782771529,-0.8762584411019845
2023-06-01,12:00:00,2,0.8060000000000009,41.649671495183284,-0.8848547529188722
2023-06-01,12:00:00,3,0.7660000000000018,41.66026936459848,-0.8716983771368628
2023-06-01,12:00:00,4,0.3810000000000002,41.6460832879269,-0.9002917531183346
2023-06-01,12:00:00,5,0.8960000000000008,41.65050778737983,-0.9049374051902781
2023-06-01,12:00:00,6,1.5459999999999994,41.660805673333115,-0.9044011411914769
2023-06-01,12:00:00,7,0.5710000000000015,41.66874763459151,-0.9131217444768837
2023-06-01,12:00:00,8,1.4510000000000005,41.67676631433166,-0.8891352863981845
2023-06-01,12:00:00,9,-0.18999999999999773,41.64105243127356,-0.8631685778273825
2023-06-01,12:00:00,10,0.02400000000000091,41.63346937025053,-0.8821917523182508
2023-06-01,12:00:00,11,0.2560000000000002,41.634344702300446,-0.8960014370988564
2023-06-01,12:00:00,12,1.1419999999999995,41.6517029997013,-0.9274207569979358
2023-06-01,12:00:00,13,0.6670000000000016,41.63925273463477,-0.9424645939808739
2023-06-01,12:00:00,14,0.5240000000000009,41.621069458508344,-0.9347764600002753
2023-06-01,12:00:00,15,0.26200000000000045,41.620535697239,-0.8768892738929818
2023-06-01,12:00:00,16,0.07600000000000051,41.64816742996207,-0.8217665832266002
2023-06-01,12:00:00,17,0.5240000000000009,41.67687301712392,-0.8564575555402794
2023-06-01,12:00:00,18,0.28600000000000136,41.692922218096314,-0.8662501527537109
2023-06-01,12:00:00,19,0.0,41.595974765774855,-0.9486146786341302
2023-06-01,12:00:00,20,-0.3039999999999985,41.619012070652786,-0.8998956924931766
2023-06-01,12:00:00,21,0.3810000000000002,41.6350774225189,-0.8579681689785305
2023-06-01,13:00:00,1,1.5189999999999984,41.65385782771529,-0.8762584411019845
2023-06-01,13:00:00,2,0.31899999999999906,41.649671495183284,-0.8848547529188722
2023-06-01,13:00:00,3,0.3990000000000009,41.66026936459848,-0.8716983771368628
2023-06-01,13:00:00,4,0.33200000000000074,41.6460832879269,-0.9002917531183346
2023-06-01,13:00:00,5,0.7889999999999979,41.65050778737983,-0.9049374051902781
2023-06-01,13:00:00,6,1.7349999999999994,41.660805673333115,-0.9044011411914769
2023-06-01,13:00:00,7,0.30900000000000105,41.66874763459151,-0.9131217444768837
2023-06-01,13:00:00,8,1.1409999999999982,41.67676631433166,-0.8891352863981845
2023-06-01,13:00:00,9,-0.42900000000000205,41.64105243127356,-0.8631685778273825
2023-06-01,13:00:00,10,-0.02400000000000091,41.63346937025053,-0.8821917523182508
2023-06-01,13:00:00,11,0.48900000000000077,41.634344702300446,-0.8960014370988564
2023-06-01,13:00:00,12,0.6890000000000001,41.6517029997013,-0.9274207569979358
2023-06-01,13:00:00,13,0.713000000000001,41.63925273463477,-0.9424645939808739
2023-06-01,13:00:00,14,0.4280000000000008,41.621069458508344,-0.9347764600002753
2023-06-01,13:00:00,15,-0.07199999999999918,41.620535697239,-0.8768892738929818
2023-06-01,13:00:00,16,-0.29100000000000037,41.64816742996207,-0.8217665832266002
2023-06-01,13:00:00,17,0.379999999999999,41.67687301712392,-0.8564575555402794
2023-06-01,13:00:00,18,0.23699999999999832,41.692922218096314,-0.8662501527537109
2023-06-01,13:00:00,19,0.0,41.595974765774855,-0.9486146786341302
2023-06-01,13:00:00,20,-0.29100000000000037,41.619012070652786,-0.8998956924931766
2023-06-01,13:00:00,21,0.3559999999999981,41.6350774225189,-0.8579681689785305
2023-06-01,14:00:00,1,1.3709999999999987,41.65385782771529,-0.8762584411019845
2023-06-01,14:00:00,2,0.17099999999999937,41.649671495183284,-0.8848547529188722
2023-06-01,14:00:00,3,0.4309999999999974,41.66026936459848,-0.8716983771368628
2023-06-01,14:00:00,4,0.023999999999997357,41.6460832879269,-0.9002917531183346
2023-06-01,14:00:00,5,0.6009999999999991,41.65050778737983,-0.9049374051902781
2023-06-01,14:00:00,6,1.404,41.660805673333115,-0.9044011411914769
2023-06-01,14:00:00,7,0.16699999999999804,41.66874763459151,-0.9131217444768837
2023-06-01,14:00:00,8,1.2850000000000001,41.67676631433166,-0.8891352863981845
2023-06-01,14:00:00,9,1.189,41.64105243127356,-0.8631685778273825
2023-06-01,14:00:00,10,0.023999999999997357,41.63346937025053,-0.8821917523182508
2023-06-01,14:00:00,11,0.6509999999999998,41.634344702300446,-0.8960014370988564
2023-06-01,14:00:00,12,1.4269999999999996,41.6517029997013,-0.9274207569979358
2023-06-01,14:00:00,13,0.546999999999997,41.63925273463477,-0.9424645939808739
2023-06-01,14:00:00,14,0.3809999999999967,41.621069458508344,-0.9347764600002753
2023-06-01,14:00:00,15,0.546999999999997,41.620535697239,-0.8768892738929818
2023-06-01,14:00:00,16,-0.16900000000000048,41.64816742996207,-0.8217665832266002
2023-06-01,14:00:00,17,0.4519999999999982,41.67687301712392,-0.8564575555402794
2023-06-01,14:00:00,18,0.3569999999999993,41.692922218096314,-0.8662501527537109
2023-06-01,14:00:00,19,0.0,41.595974765774855,-0.9486146786341302
2023-06-01,14:00:00,20,-0.16900000000000048,41.619012070652786,-0.8998956924931766
2023-06-01,14:00:00,21,1.404,41.6350774225189,-0.8579681689785305
2023-06-01,15:00:00,1,2.7270000000000003,41.65385782771529,-0.8762584411019845
2023-06-01,15:00:00,2,0.3670000000000009,41.649671495183284,-0.8848547529188722
2023-06-01,15:00:00,3,1.0570000000000022,41.66026936459848,-0.8716983771368628
2023-06-01,15:00:00,4,0.5719999999999992,41.6460832879269,-0.9002917531183346
2023-06-01,15:00:00,5,1.0970000000000013,41.65050778737983,-0.9049374051902781
2023-06-01,15:00:00,6,1.4529999999999994,41.660805673333115,-0.9044011411914769
2023-06-01,15:00:00,7,0.2140000000000022,41.66874763459151,-0.9131217444768837
2023-06-01,15:00:00,8,1.907,41.67676631433166,-0.8891352863981845
2023-06-01,15:00:00,9,1.096,41.64105243127356,-0.8631685778273825
2023-06-01,15:00:00,10,0.4759999999999991,41.63346937025053,-0.8821917523182508
2023-06-01,15:00:00,11,0.4969999999999999,41.634344702300446,-0.8960014370988564
2023-06-01,15:00:00,12,1.5250000000000021,41.6517029997013,-0.9274207569979358
2023-06-01,15:00:00,13,0.42900000000000205,41.63925273463477,-0.9424645939808739
2023-06-01,15:00:00,14,0.11899999999999977,41.621069458508344,-0.9347764600002753
2023-06-01,15:00:00,15,0.11899999999999977,41.620535697239,-0.8768892738929818
2023-06-01,15:00:00,16,0.536999999999999,41.64816742996207,-0.8217665832266002
2023-06-01,15:00:00,17,0.5240000000000009,41.67687301712392,-0.8564575555402794
2023-06-01,15:00:00,18,1.1430000000000007,41.692922218096314,-0.8662501527537109
2023-06-01,15:00:00,19,0.0,41.595974765774855,-0.9486146786341302
2023-06-01,15:00:00,20,0.19699999999999918,41.619012070652786,-0.8998956924931766
2023-06-01,15:00:00,21,0.9529999999999994,41.6350774225189,-0.8579681689785305
